,id,title,tags
53,217,Indiana Jones and the Kingdom of the Crystal Skull,"setduringthecoldwar,thesoviets–ledbysword-wieldingirinaspalko–areinsearchofacrystalskullwhichhassupernaturalpowersrelatedtoamysticallostcityofgold.afterbeingcapturedandthenescapingfromthem,indyiscoercedtoheadtoperuatthebehestofayoungmanwhosefriend–andindy'scolleague–professoroxleyhasbeencapturedforhisknowledgeoftheskull'swhereabouts.savingtheworldriddlewhiptreasuremexicocityleatherjacketmachinegunalienphenomenonsmayacivilizationperutreasurehuntnuclearexplosionrefrigeratorarchaeologistindianajonesarcheolog adventureactionharrisonfordcateblanchettshialabeoufraywinstonekarenallenstevenspielberg"
54,105864,The Good Dinosaur,anepicjourneyintotheworldofdinosaurswhereanapatosaurusnamedarlomakesanunlikelyhumanfriend.tyrannosaurusrexfriendsalternatehistorydinosaurfearstormnaturehumanjourneyadventureanimationfamilyraymondochoajackbrightjeffreywrightfrancesmcdormandmaleahnipay-padillapetersohn
55,62177,Brave,"braveissetinthemysticalscottishhighlands,whereméridaistheprincessofakingdomruledbykingfergusandqueenelinor.anunrulydaughterandanaccomplishedarcher,méridaonedaydefiesasacredcustomofthelandandinadvertentlybringsturmoiltothekingdom.inanattempttosetthingsright,méridaseeksoutaneccentricoldwisewomanandisgrantedanill-fatedwish.alsofiguringintomérida’squest—andservingascomicrelief—arethekingdom’sthreelords:theenormouslordmacguffin,thesurlylordmacintosh,andthedisagreeablelorddingwall.scotlandrebelbraverykingdomarcherwishbearscotrebelliousdaughterturnsintoanimalarcheryruinsaftercreditsstingerpeaceofferingwomandirectorcourage3danimationadventurecomedyfamilyactionfantasykellymacdonaldjuliewaltersbillyconnollyemmathompsonkevinmckiddbrendachapmanmarkandrewsstevepurcel"
56,188927,Star Trek Beyond,"theussenterprisecrewexploresthefurthestreachesofunchartedspace,wheretheyencounteramysteriousnewenemywhoputsthemandeverythingthefederationstandsfortothetest.sequelstrandedhatredspaceoperaactionadventuresciencefictionchrispinezacharyquintokarlurbansimonpeggzoesaldanajustinlin"
57,10681,WALL·E,"wall·eisthelastrobotleftonanearththathasbeenoverrunwithgarbageandallhumanshavefledtoouterspace.for700yearshehascontinuedtotryandcleanupthemess,buthasdevelopedsomeratherinterestinghuman-likequalities.whenashiparriveswithasleeknewtypeofrobot,wall·ethinkshe'sfinallyfoundafriendandstowsawayontheshipwhenitleaves.romanticcomedyanimationfamilybenburttelissaknightjeffgarlinfredwillardjohnratzenbergerandrewstanton"
58,5174,Rush Hour 3,"afteranattemptedassassinationonambassadorhan,inspectorleeanddetectivecarterarebackinactionastheyheadtoparistoprotectafrenchwomanwithknowledgeofthetriads'secretleaders.leealsoholdssecretmeetingswithaunitednationsauthority,buthispersonalstruggleswithachinesecriminalmastermindnamedkenji,whichrevealsthatit'slee'slong-lost...brother.ambassadoractioncomedycrimethrillerchristuckerjackiechanhiroyukisanadamaxvonsydowyvanattalbrettratn"
59,14161,2012,"dr.adrianhelmsley,partofaworldwidegeophysicalteaminvestigatingtheeffectontheearthofradiationfromunprecedentedsolarstorms,learnsthattheearth'scoreisheatingup.hewarnsu.s.presidentthomaswilsonthatthecrustoftheearthisbecomingunstableandthatwithoutproperpreparationsforsavingafractionoftheworld'spopulation,theentireraceisdoomed.meanwhile,writerjacksoncurtisstumblesonthesameinformation.whiletheworld'sleadersracetobuild""arks""toescapetheimpendingcataclysm,curtisstrugglestofindawaytosavehisfamily.meanwhile,volcaniceruptionsandearthquakesofunprecedentedstrengthwreakhavocaroundtheworld.civilizationnaturaldisasterendoftheworlddisasterapocalypsedestructionvolcaniceruptionmayanarksolardestructionofmankindactionadventuresciencefictionjohncusackamandapeetchiwetelejioforthandienewtonoliverplattrolandemmerich"
60,17979,A Christmas Carol,"miserebenezerscroogeisawakenedonchristmasevebyspiritswhorevealtohimhisownmiserableexistence,whatopportunitieshewastedinhisyouth,hiscurrentcruelties,andthedirefatethatawaitshimifhedoesnotchangehisways.scroogeisfacedwithhisownstoryofgrowingbitternessandmeanness,andmustdecidewhathisownfuturewillhold:deathorredemption.holidaybasedonnovelvictorianenglandmoneychristmasevescroogechristmascarolghostlessoncharlesdickenschristmasanimationdramagaryoldmanjimcarreystevevalentinedarylsabarasageryanrobertzemecki"
61,76757,Jupiter Ascending,"inauniversewherehumangeneticmaterialisthemostpreciouscommodity,animpoverishedyoungearthwomanbecomesthekeytostrategicmaneuversandinternalstrifewithinapowerfuldynasty…jupiterspacewomandirector3dinterspeciesromancesciencefictionfantasyactionadventuremilakunischanningtatumseanbeaneddieredmaynedouglasboothlillywachowskilanawachowski"
62,258489,The Legend of Tarzan,"tarzan,havingacclimatedtolifeinlondon,iscalledbacktohisformerhomeinthejungletoinvestigatetheactivitiesataminingencampment.africaferalchildtarzanjungleanimalattackactionadventurealexanderskarsgårdmargotrobbiechristophwaltzsamuell.jacksondjimonhounsoudavidy"
63,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","siblingslucy,edmund,susanandpeterstepthroughamagicalwardrobeandfindthelandofnarnia.there,thetheydiscoveracharming,oncepeacefulkingdomthathasbeenplungedintoeternalwinterbytheevilwhitewitch,jadis.aidedbythewiseandmagnificentlion,aslan,thechildrenleadnarniaintoaspectacular,climacticbattletobefreeofthewitch'sglacialpowersforever.savingtheworldwitchbasedonnovelbrothersisterrelationshipselfsacrificewintercupboardbeaverlionfairy-talefigurebattlenarniafantasyworldduringcreditsstingeradventurefamilyfantasywilliammoseleyannapopplewellskandarkeynesgeorgiehenleyliamneesonandrewadamson"
64,246655,X-Men: Apocalypse,"afterthere-emergenceoftheworld'sfirstmutant,world-destroyerapocalypse,thex-menmustunitetodefeathisextinctionlevelplan.mutantsupernaturalpowersmarvelcomicsuperherobasedoncomicbooksuperhumanapocalypsesuperheroteamworlddominationaftercreditsstinger1980ssciencefictionjamesmcavoymichaelfassbenderjenniferlawrencenicholashoultoscarisaacbryansing"
65,155,The Dark Knight,"batmanraisesthestakesinhiswaroncrime.withthehelpoflt.jimgordonanddistrictattorneyharveydent,batmansetsouttodismantletheremainingcriminalorganizationsthatplaguethestreets.thepartnershipprovestobeeffective,buttheysoonfindthemselvespreytoareignofchaosunleashedbyarisingcriminalmastermindknowntotheterrifiedcitizensofgothamasthejoker.dccomicscrimefightersecretidentityscarecrowsadismchaosgothamcityvigilantejokersuperherobasedoncomicbooktragicheroorganizedcrimecriminalmasterminddistrictattorneyimaxsupervillainsuperpowersbatmandramaactioncrimethrillerchristianbaleheathledgeraaroneckhartmichaelcainemaggiegyllenhaalchristophernolan"
66,14160,Up,"carlfredricksenspenthisentirelifedreamingofexploringtheglobeandexperiencinglifetoitsfullest.butatage78,lifeseemstohavepassedhimby,untilatwistoffate(andapersistent8-yearoldwildernessexplorernamedrussell)giveshimanewleaseonlife.agedifferencecentralandsouthamericaballoonanimationfloatingintheairduringcreditsstingerexploringanimationcomedyfamilyadventureedasnerchristopherplummerjordannagaibobpetersondelroylindopetedoct"
67,15512,Monsters vs Aliens,"whensusanmurphyisunwittinglyclobberedbyameteorfullofouterspacegunkonherweddingday,shemysteriouslygrowsto49-feet-11-inches.themilitaryjumpsintoactionandcapturessusan,secretingherawaytoacovertgovernmentcompound.sheisrenamedginormicaandplacedinconfinementwitharagtaggroupofmonsters...aliengiantrobotduringcreditsstingeranimationfamilyadventuresciencefictionsethrogenreesewitherspoonhughlauriepaulruddkiefersutherlandconradvernonrobletterman"
68,1726,Iron Man,"afterbeingheldcaptiveinanafghancave,billionaireengineertonystarkcreatesauniqueweaponizedsuitofarmortofightevil.middleeastarmsdealermalibumarvelcomicsuperherobasedoncomicbooktonystarkironmanaftercreditsstingermarvelcinematicuniversecounterterrorismagentcoulsonactionsciencefictionadventurerobertdowneyjr.terrencehowardjeffbridgesshauntoubgwynethpaltrowjonfavreau"
69,44826,Hugo,"hugoisanorphanboylivinginthewallsofatrainstationin1930sparis.helearnedtofixclocksandothergadgetsfromhisfatherandunclewhichheputstousekeepingthetrainstationclocksrunning.theonlythingthathehasleftthatconnectshimtohisdeadfatherisanautomaton(mechanicalman)thatdoesn'tworkwithoutaspecialkeywhichhugoneedstofindtounlockthesecrethebelievesitcontains.onhisadventures,hemeetswithashopkeeper,georgemelies,whoworksinthetrainstationandhisadventure-seekinggod-daughter.hugofindsthattheyhaveasurprisingconnectiontohisfatherandtheautomaton,andhediscoversitunlockssomememoriestheoldmanhasburiedinsideregardinghispast.libraryclockfilmdirectorkeytoyboyloveorphanrobotautomatonhidingfilmmakinglegbracedoberman3dadventuredramafamilybenkingsleysachabaroncohenasabutterfieldchloëgracemoretzraywinstonemartinscorses"
70,8487,Wild Wild West,leglesssoutherninventordr.arlisslovelessplanstorekindlethecivilwarbyassassinatingpresidentu.s.grant.onlytwomencanstophim:gunfighterjameswestandmaster-of-disguiseandinventorartemusgordon.thetwomustteamuptothwartloveless'plans.steampunkbasedontvseriessteamlocomotivedragactionadventurecomedysciencefictionwesternwillsmithkevinklinekennethbranaghsalmahayekm.emmetwalshbarrysonnenfeld
71,1735,The Mummy: Tomb of the Dragon Emperor,"archaeologistricko'connelltravelstochina,pittinghimagainstanemperorfromthe2,000-year-oldhandynastywho'sreturnedfromthedeadtopursueaquestforworlddomination.thistime,o'connellenliststhehelpofhiswifeandsontoquashtheso-called'dragonemperor'andhisabuseofsupernaturalpower.adventureactionfantasybrendanfraserjetlijohnhannahmariabellolukefordrobcohen"
72,297761,Suicide Squad,"fromdccomicscomesthesuicidesquad,anantiheroteamofincarceratedsupervillainswhoactasdeniableassetsfortheunitedstatesgovernment,undertakinghigh-riskblackopsmissionsinexchangeforcommutedprisonsentences.dccomicsshareduniverseantiherosecretmissionvillainsuperherosupervillaindcextendeduniverseactionadventurecrimefantasysciencefictionwillsmithmargotrobbiejoelkinnamanvioladavisjaredletodaviday"
73,2698,Evan Almighty,godcontactscongressmanevanbaxterandtellshimtobuildanarkinpreparationforagreatflood.fathersonrelationshipdailylifemarriedcouplesupportfathermarriagefaithbaustellerescueanimalnatureduringcreditsstingernoah'sarkfantasycomedyfamilystevecarelllaurengrahamjohngoodmanjimmybennettjohnmichaelhigginstomshadyac
74,137113,Edge of Tomorrow,"majorbillcageisanofficerwhohasneverseenadayofcombatwhenheisunceremoniouslydemotedanddroppedintocombat.cageiskilledwithinminutes,managingtotakeanalphaaliendownwithhim.heawakensbackatthebeginningofthesamedayandisforcedtofightanddieagain...andagain-asphysicalcontactwiththealienhasthrownhimintoatimeloop.dejavutimewarprestartdystopiawaralienmilitaryofficersoldieralieninvasionexoskeletonactionsciencefictiontomcruiseemilybluntbrendangleesonbillpaxtonjonasarmstrongdougliman"
75,9804,Waterworld,"inafuturisticworldwherethepolaricecapshavemeltedandmadeearthaliquidplanet,abeautifulbarmaidrescuesamutantseafarerfromafloatingislandprison.theyescape,alongwithheryoungcharge,enola,andsailoffaboardhisship.butthetriosoonbecomesthetargetofamenacingpiratewhocovetsthemapto'dryland'–whichistattooedonenola'sback.oceantattoomutantwaterdystopiadoomsdayadventureactionkevincostnerchaimgirafirickavilesr.d.callzittokazannkevinreynold"
76,14869,G.I. Joe: The Rise of Cobra,"fromtheegyptiandeserttodeepbelowthepolaricecaps,theeliteg.i.joeteamusesthelatestinnext-generationspyandmilitaryequipmenttofightthecorruptarmsdealerdestroandthegrowingthreatofthemysteriouscobraorganizationtopreventthemfromplungingtheworldintochaos.terroristsecrethostagetechnologywarheadgovernmentpresidentrevengemurderattackexplosionscientistlasersevilcobraadventureactionthrillersciencefictiondennisquaidchanningtatummarlonwayanssiennamillerjosephgordon-levittstephensomm"
77,150540,Inside Out,"growingupcanbeabumpyroad,andit'snoexceptionforriley,whoisuprootedfromhermidwestlifewhenherfatherstartsanewjobinsanfrancisco.likeallofus,rileyisguidedbyheremotions-joy,fear,anger,disgustandsadness.theemotionsliveinheadquarters,thecontrolcenterinsideriley'smind,wheretheyhelpadviseherthrougheverydaylife.asrileyandheremotionsstruggletoadjusttoanewlifeinsanfrancisco,turmoilensuesinheadquarters.althoughjoy,riley'smainandmostimportantemotion,triestokeepthingspositive,theemotionsconflictonhowbesttonavigateanewcity,houseandschool.dreamcartoonimaginaryfriendanimationfamilymovingkidsunicornduringcreditsstinger3demotionsdramacomedyanimationfamilyamypoehlerphyllissmithrichardkindbillhaderlewisblackpetedoct"
78,278927,The Jungle Book,"afterathreatfromthetigersherekhanforceshimtofleethejungle,aman-cubnamedmowgliembarksonajourneyofselfdiscoverywiththehelpofpanther,bagheera,andfreespiritedbear,baloo.basedonnovelsnakewolfelephanttigerferalchildpantherremakebearjungletalkinganimalorphananimaltalkingtoanimalsfamilyadventuredramafantasyneelsethibillmurraybenkingsleyidriselbascarlettjohanssonjonfavreau"
79,10138,Iron Man 2,"withtheworldnowawareofhisduallifeasthearmoredsuperheroironman,billionaireinventortonystarkfacespressurefromthegovernment,thepressandthepublictosharehistechnologywiththemilitary.unwillingtoletgoofhisinvention,stark,withpepperpottsandjames'rhodey'rhodesathisside,mustforgenewalliances–andconfrontpowerfulenemies.malibumarvelcomicsuperherobasedoncomicbookrevengeaftercreditsstingermarvelcinematicuniverseadventureactionsciencefictionrobertdowneyjr.gwynethpaltrowdoncheadlescarlettjohanssonmickeyrourkejonfavreau"
80,58595,Snow White and the Huntsman,"aftertheevilqueenmarriestheking,sheperformsaviolentcoupinwhichthekingismurderedandhisdaughter,snowwhite,istakencaptive.almostadecadelater,agrownsnowwhiteisstillintheclutchesofthequeen.inordertoobtainimmortality,theevilqueenneedstheheartofsnowwhite.aftersnowescapesthecastle,thequeensendsthehuntsmantofindherinthedarkforest.queenmagicfairytaleimmortalityforestdeceptionwomaneternalyouthsnowwhiteevilqueenevilstepmotherimprisonedsorceressadventurefantasydramakristenstewartcharlizetheronchrishemsworthsamclaflinianmcshanerupertsand"
81,102651,Maleficent,"theuntoldstoryofdisney'smosticonicvillainfromthe1959classic'sleepingbeauty'.abeautiful,pure-heartedyoungwoman,maleficenthasanidylliclifegrowingupinapeaceableforestkingdom,untilonedaywhenaninvadingarmythreatenstheharmonyoftheland.maleficentrisestobetheland'sfiercestprotector,butsheultimatelysuffersaruthlessbetrayal–anactthatbeginstoturnherheartintostone.bentonrevenge,maleficentfacesanepicbattlewiththeinvadingking'ssuccessorand,asaresult,placesacurseuponhisnewborninfantaurora.asthechildgrows,maleficentrealizesthatauroraholdsthekeytopeaceinthekingdom-andtomaleficent'struehappinessaswell.fairytalevillainsleepingbeautydarkfantasybasedonfairytaleadaptationretellingliteraryadaptation3dfantasyadventureactionfamilyromanceangelinajolieellefanningsharltocopleysamrileyjunotemplerobertstromberg"
82,119450,Dawn of the Planet of the Apes,"agroupofscientistsinsanfranciscostruggletostayaliveintheaftermathofaplaguethatiswipingouthumanity,whilecaesartriestomaintaindominanceoverhiscommunityofintelligentapes.leadercolonypost-apocalypticdystopiaforestsequelwoodsapescientistmonkeymedicalresearchanimalattackplague3dsciencefictionactiondramathrillerandyserkisjasonclarkegaryoldmankerirusselltobykebbellmattreev"
83,79698,The Lovers,"theloversisanepicromancetimetraveladventurefilm.helmedbyrolandjofféfromastorybyajeyjhankar,thefilmisasweepingtaleofanimpossiblelovesetagainstthebackdropofthefirstanglo-marathawaracrosstwotimeperiodsandcontinentsandcentredaroundfourcharacters—abritishofficerin18thcenturycolonialindia,theindianwomanhefallsdeeplyinlovewith,anamericanpresent-daymarinebiologistandhiswife.actionadventuresciencefictionromancejoshhartnettsimonekesselltamsinegertonaliceenglertbipashabasurolandjoffé"
84,64686,47 Ronin,"basedontheoriginal1941moviefromjapan,andfromancientjapan’smostenduringtale,theepic3dfantasy-adventure47roninisborn.keanureevesleadsthecastaskai,anoutcastwhojoinsoishi(hiroyukisanada),theleaderofthe47outcastsamurai.togethertheyseekvengeanceuponthetreacherousoverlordwhokilledtheirmasterandbanishedtheirkind.torestorehonortotheirhomeland,thewarriorsembarkuponaquestthatchallengesthemwithaseriesoftrialsthatwoulddestroyordinarywarriors.japansuicidesamuraibasedontruestorysamuraiswordroninshogunhalfbreed3ddramaactionadventurefantasykeanureeveshiroyukisanadakoushibasakitadanobuasanomintanakacarlrinsch"
85,100402,Captain America: The Winter Soldier,"afterthecataclysmiceventsinnewyorkwiththeavengers,steverogers,akacaptainamericaislivingquietlyinwashington,d.c.andtryingtoadjusttothemodernworld.butwhenas.h.i.e.l.d.colleaguecomesunderattack,stevebecomesembroiledinawebofintriguethatthreatenstoputtheworldatrisk.joiningforceswiththeblackwidow,captainamericastrugglestoexposetheever-wideningconspiracywhilefightingoffprofessionalassassinssenttosilencehimateveryturn.whenthefullscopeofthevillainousplotisrevealed,captainamericaandtheblackwidowenlistthehelpofanewally,thefalcon.however,theysoonfindthemselvesupagainstanunexpectedandformidableenemy—thewintersoldier.washingtond.c.futureshieldmarvelcomicsuperherobasedoncomicbookcaptainamericaaftercreditsstingerduringcreditsstingermarvelcinematicuniverse3dpoliticalthrilleractionadventuresciencefictionchrisevanssamuell.jacksonscarlettjohanssonrobertredfordsebastianstananthonyrussojoerusso"
86,10192,Shrek Forever After,"aboredanddomesticatedshrekpactswithdeal-makerrumpelstiltskintogetbacktofeelinglikearealogreagain,butwhenhe'sdupedandsenttoatwistedversionoffarfaraway—whererumpelstiltskinisking,ogresarehunted,andheandfionahavenevermet—hesetsouttorestorehisworldandreclaimhistruelove.ogre3dcomedyadventurefantasyanimationfamilymikemyerseddiemurphycamerondiazantoniobanderasjulieandrewsmikemitchel"
